body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
-0.625930	1.074478	0.931807	0.028949	0.011404	-0.012689	0.999435	0.056574	0.089649	-0.470022	0.926269	-0.322677	0.054480	-0.017704	-0.059025	-0.301199	0.699726	-0.373719	0.026711	-0.033506	-0.835832	0.168636	-1.012119	-1.370318	-0.421632	0.013995	0.000000	-0.459710	-0.355689	-0.265577	-1.489917	-0.426867	-0.434109	0.000000	0.335983	-0.054040	-0.735935	1.100664	0.411288	-0.031460	0.331319	-0.070877	-0.152579	0.312129	-0.028702	-0.152475	0.415805	3.877421	-0.869908	2.620059	4.214516	1.095790	0.173594	0.000000	0.905149	-0.174412	4.576210	5.065221	0.461370	1.008875	0.000000
-0.623493	1.077572	0.930952	0.028086	0.013281	-0.014075	0.999418	0.062716	0.088658	-0.485748	0.950270	-0.313826	0.054284	-0.011624	-0.060395	-0.304434	0.706662	-0.374328	0.023600	-0.025434	-0.753480	0.150110	-0.957440	-1.281435	-0.397727	0.015410	0.000000	-0.443247	-0.359444	-0.162347	-1.383563	-0.413742	-0.407628	0.000000	0.271380	-0.130300	-0.906882	1.325084	0.537164	0.036734	0.269402	-0.128564	-0.166295	0.361371	-0.018372	-0.147538	0.363826	3.911355	-0.870425	2.891562	4.512268	1.219349	0.084888	0.000000	0.505333	0.205004	5.386054	5.185828	0.511536	1.541077	0.000000
-0.620809	1.080746	0.930213	0.025624	0.014854	-0.014525	0.999456	0.067429	0.084437	-0.506297	0.979272	-0.301190	0.055949	-0.006928	-0.064168	-0.307850	0.714181	-0.374454	0.020809	-0.018953	-0.679377	0.133819	-0.896457	-1.189827	-0.372858	0.017391	0.000000	-0.439497	-0.347489	-0.050135	-1.282484	-0.406406	-0.372466	0.000000	0.293791	-0.147263	-1.263084	1.789686	0.723716	0.116014	0.291409	-0.146776	-0.255498	0.486851	-0.057938	-0.178341	0.293125	3.659560	-0.876362	3.287965	4.629269	1.561964	0.197422	0.000000	-0.185433	1.038564	5.742470	4.714436	0.043088	1.879928	0.000000
-0.618081	1.084613	0.928875	0.024152	0.016210	-0.015579	0.999456	0.074468	0.082767	-0.536271	1.021857	-0.284877	0.058925	0.000033	-0.066266	-0.314654	0.726136	-0.376646	0.016466	-0.013709	-0.607098	0.115056	-0.825922	-1.096264	-0.335249	0.023307	0.000000	-0.450664	-0.317902	0.067352	-1.194985	-0.412018	-0.332431	0.000000	0.314021	-0.126464	-1.664802	2.172926	0.960045	0.131224	0.325071	-0.184682	-0.415988	0.577384	-0.091843	-0.236642	0.283357	3.460641	-1.051292	3.646035	4.488620	2.359364	0.421421	0.000000	-0.748053	1.504666	5.776708	3.911018	-0.418703	1.872095	0.000000
-0.615039	1.088289	0.927692	0.021446	0.016309	-0.016110	0.999507	0.079990	0.079379	-0.572889	1.066189	-0.262789	0.061198	0.006075	-0.071555	-0.324490	0.737276	-0.378128	0.011344	-0.007618	-0.540952	0.091768	-0.750615	-1.010282	-0.278483	0.034247	0.000000	-0.469419	-0.287302	0.180934	-1.126043	-0.423154	-0.297582	0.000000	0.271203	-0.236481	-1.941441	2.392182	1.204980	0.085393	0.302976	-0.261738	-0.530760	0.605470	-0.094120	-0.301127	0.337409	3.021974	-1.185735	3.760338	4.024956	3.193076	0.574539	0.000000	-0.836617	1.274551	5.624412	3.176054	-0.275869	1.610824	0.000000
-0.611870	1.091986	0.926134	0.018744	0.016365	-0.016610	0.999553	0.085316	0.073308	-0.613929	1.117545	-0.236678	0.062340	0.012152	-0.076736	-0.335884	0.750355	-0.380410	0.004421	-0.000213	-0.486219	0.067626	-0.675508	-0.935266	-0.207526	0.046288	0.000000	-0.484129	-0.266920	0.292329	-1.067943	-0.423053	-0.267998	0.000000	0.218999	-0.699436	-2.201253	2.846482	1.091789	0.397113	0.284356	-0.257776	-0.660706	0.741996	-0.091730	-0.372095	0.373806	2.282768	-1.062751	3.895064	3.478584	3.821508	0.942942	0.000000	-0.745415	0.982838	5.854068	2.920604	0.322162	1.618812	0.000000
-0.608642	1.095460	0.924528	0.015400	0.015905	-0.016823	0.999613	0.088750	0.051401	-0.660939	1.180049	-0.219117	0.077083	0.017450	-0.081866	-0.350918	0.766956	-0.381797	-0.003540	0.007334	-0.449641	0.049258	-0.594813	-0.871139	-0.125623	0.071965	0.000000	-0.499236	-0.247988	0.415096	-1.009219	-0.410268	-0.232829	0.000000	0.131499	-0.846221	-2.316110	3.307492	0.592515	0.799215	0.227076	-0.259408	-0.674468	0.718057	-0.030066	-0.476636	0.388605	1.133733	-0.320917	3.242512	2.445570	2.978523	1.307697	0.000000	-0.558417	0.926632	5.096668	2.310508	0.624792	1.563390	0.000000
-0.605816	1.098025	0.923592	0.012684	0.015453	-0.016695	0.999661	0.090576	0.039459	-0.706573	1.249844	-0.212977	0.094309	0.021235	-0.087112	-0.362863	0.779077	-0.381613	-0.014644	0.015331	-0.440870	0.054790	-0.545808	-0.837443	-0.088385	0.098596	0.000000	-0.506465	-0.229854	0.496195	-0.975523	-0.398061	-0.205462	0.000000	0.096800	-0.369191	-2.261518	3.649166	0.182331	0.564337	0.161457	-0.250681	-0.585875	0.595294	0.014109	-0.493846	0.388692	0.290819	0.467035	2.150512	1.413557	1.482357	1.285893	0.000000	-0.328753	0.909349	3.799242	1.426199	0.609536	1.307249	0.000000
-0.603350	1.100220	0.922712	0.009921	0.014936	-0.016387	0.999705	0.092622	0.036634	-0.751400	1.326015	-0.211824	0.099656	0.023908	-0.091893	-0.374353	0.790768	-0.381233	-0.023294	0.022881	-0.438008	0.067939	-0.508792	-0.814597	-0.066329	0.123401	0.000000	-0.512386	-0.211614	0.567066	-0.952171	-0.385886	-0.180540	0.000000	0.121947	-0.104692	-2.576253	4.370573	-0.152828	0.432894	0.147629	-0.206391	-0.749192	0.825705	-0.062694	-0.337482	0.370578	0.074618	0.980465	2.268364	1.094842	1.217633	1.541694	0.000000	-0.573809	1.254764	4.444427	1.128025	0.870514	1.568504	0.000000
-0.600947	1.102201	0.920683	0.008231	0.014132	-0.016486	0.999730	0.095454	0.035271	-0.809623	1.424667	-0.219090	0.111625	0.027140	-0.095368	-0.392831	0.812105	-0.384121	-0.028144	0.030154	-0.437885	0.094008	-0.455073	-0.793650	-0.039679	0.160264	0.000000	-0.529418	-0.179664	0.673972	-0.930402	-0.363241	-0.142722	0.000000	0.177470	0.026688	-2.588881	4.641745	-0.446404	0.446896	0.189826	-0.100433	-0.691672	0.744683	-0.080139	-0.149427	0.461399	-0.131281	1.075979	2.465850	0.648326	1.291664	1.619425	0.000000	-0.959657	1.479288	4.540213	0.828174	1.049456	1.626144	0.000000
-0.599355	1.104795	0.919903	0.008064	0.013844	-0.016417	0.999737	0.099720	0.037701	-0.854955	1.511685	-0.229680	0.117532	0.031501	-0.095911	-0.402020	0.820555	-0.384438	-0.029271	0.041337	-0.443259	0.110978	-0.410158	-0.788664	-0.014662	0.188178	0.000000	-0.550772	-0.152443	0.748674	-0.919044	-0.343908	-0.115494	0.000000	0.195330	-0.190396	-2.333917	4.406434	-0.642346	0.174082	0.191145	-0.127553	-0.459949	0.486454	-0.030232	-0.195614	0.511705	-0.489388	0.888326	2.630857	0.012936	1.514421	1.583245	0.000000	-1.350248	1.533476	3.976303	0.624381	1.133076	1.440239	0.000000
-0.597818	1.106486	0.918775	0.004937	0.013211	-0.017064	0.999755	0.103267	0.027655	-0.902980	1.600924	-0.244784	0.118588	0.034786	-0.100470	-0.411229	0.831564	-0.385330	-0.035968	0.050623	-0.457460	0.129541	-0.349839	-0.793132	0.020897	0.223594	0.000000	-0.583428	-0.118325	0.833025	-0.905427	-0.317918	-0.085113	0.000000	0.121908	-0.535031	-2.140930	4.092157	-0.651350	-0.043024	0.103610	-0.287906	-0.312730	0.381669	-0.040162	-0.283773	0.443165	-0.877702	0.873500	2.765067	-0.460249	1.527688	1.632931	0.000000	-1.577345	1.511741	3.483771	0.501296	1.172783	1.229164	0.000000
-0.596682	1.107631	0.918603	0.000662	0.013255	-0.016738	0.999772	0.104597	0.016300	-0.940592	1.675371	-0.255734	0.115811	0.035645	-0.107427	-0.414529	0.835822	-0.386045	-0.040622	0.059064	-0.478368	0.145918	-0.299556	-0.807074	0.046446	0.253495	0.000000	-0.613866	-0.091973	0.888025	-0.898993	-0.296997	-0.066327	0.000000	0.044463	-0.494219	-1.690245	3.436458	-0.574158	-0.092445	0.009887	-0.373809	-0.091431	0.111422	-0.025570	-0.198788	0.398516	-1.170558	0.894052	2.454905	-0.848730	1.113108	1.470152	0.000000	-1.616418	1.346212	2.498391	0.201774	1.009253	0.821524	0.000000
-0.595957	1.108315	0.918922	-0.003599	0.013235	-0.016049	0.999777	0.105046	0.007887	-0.970590	1.738383	-0.267750	0.114890	0.035181	-0.115422	-0.414886	0.836020	-0.386353	-0.043920	0.066563	-0.504283	0.165303	-0.251643	-0.827081	0.065422	0.282400	0.000000	-0.648084	-0.064476	0.932960	-0.897356	-0.277548	-0.052252	0.000000	0.060268	-0.351448	-1.317878	2.836204	-0.628124	-0.072495	-0.003428	-0.392445	0.059112	-0.113416	0.021388	-0.111748	0.338044	-1.618129	1.272462	2.796760	-1.380432	0.922719	1.699594	0.000000	-2.191544	1.728433	2.389811	-0.071400	1.156264	0.756574	0.000000
-0.595786	1.109156	0.919738	-0.007640	0.012871	-0.015752	0.999764	0.107007	0.002242	-0.993308	1.788819	-0.280859	0.112911	0.035508	-0.123125	-0.412165	0.831285	-0.385189	-0.045092	0.072586	-0.543093	0.196817	-0.187685	-0.862291	0.083354	0.321479	0.000000	-0.701527	-0.022836	0.983618	-0.901849	-0.250746	-0.036064	0.000000	0.080225	-0.280465	-0.810502	1.956344	-0.596064	-0.158782	-0.007805	-0.334561	0.189338	-0.385655	0.116792	-0.056484	0.287790	-1.769555	1.385960	2.844503	-1.764311	0.715907	1.714897	0.000000	-2.502982	1.891423	2.032214	-0.369266	1.220066	0.634879	0.000000
-0.595720	1.109702	0.921530	-0.010876	0.011994	-0.015076	0.999755	0.108255	-0.003332	-1.003010	1.816637	-0.291593	0.108539	0.034869	-0.128805	-0.407312	0.820594	-0.381681	-0.046179	0.078075	-0.575065	0.220742	-0.137863	-0.897654	0.094058	0.350996	0.000000	-0.748204	0.011181	1.014249	-0.912126	-0.228745	-0.026857	0.000000	0.050849	-0.363493	-0.205950	0.849143	-0.552379	-0.291277	-0.053057	-0.259090	0.255473	-0.609803	0.222877	-0.042641	0.234409	-1.651138	1.184733	2.519975	-2.057491	0.457808	1.431500	0.000000	-2.547990	1.722350	1.462831	-0.797524	1.217704	0.373045	0.000000
-0.595835	1.109909	0.923826	-0.013670	0.010567	-0.014148	0.999751	0.109041	-0.012298	-1.001546	1.822785	-0.302954	0.101260	0.033386	-0.133488	-0.401946	0.806893	-0.376274	-0.046798	0.081962	-0.609138	0.244206	-0.086886	-0.944591	0.101667	0.378739	0.000000	-0.803447	0.046058	1.042131	-0.933749	-0.202038	-0.021142	0.000000	0.042221	-0.472513	0.433257	-0.368929	-0.624789	-0.456372	-0.084149	-0.200905	0.275697	-0.724506	0.291307	-0.033446	0.156555	-1.606050	1.168830	2.314416	-2.560539	0.186529	1.231847	0.000000	-2.802537	1.578015	1.342052	-1.346466	1.435217	0.186547	0.000000
-0.596377	1.109939	0.926376	-0.016086	0.008691	-0.013116	0.999747	0.109943	-0.022232	-0.985680	1.801879	-0.316585	0.090284	0.031503	-0.136841	-0.396284	0.791614	-0.370029	-0.047517	0.084337	-0.639307	0.267495	-0.045286	-1.000075	0.101519	0.400269	0.000000	-0.860305	0.074301	1.067931	-0.965985	-0.171336	-0.019395	0.000000	0.074012	-0.283566	1.303768	-1.810801	-0.834486	-0.696228	-0.085453	-0.121737	0.318158	-0.760131	0.316677	-0.051488	0.106372	-1.412380	1.246675	1.897068	-3.011952	-0.215501	1.003604	0.000000	-2.827911	1.327840	1.237589	-1.873700	1.591896	0.033014	0.000000
-0.597628	1.109895	0.928970	-0.016935	0.007570	-0.012490	0.999750	0.112002	-0.023640	-0.949395	1.750353	-0.336333	0.073411	0.029968	-0.138358	-0.389220	0.776488	-0.363607	-0.048857	0.086217	-0.665633	0.294073	-0.011004	-1.065069	0.093047	0.418883	0.000000	-0.916564	0.099172	1.091635	-1.008698	-0.138362	-0.019822	0.000000	0.120521	0.194845	2.264787	-3.379244	-1.068478	-0.815604	-0.091719	-0.012396	0.383452	-0.767983	0.342058	-0.057712	0.080077	-1.180352	1.418947	1.563061	-3.698787	-0.632637	0.871061	0.000000	-2.827679	1.238339	1.144588	-2.543017	1.685907	-0.107717	0.000000
-0.599181	1.109385	0.931657	-0.016913	0.005980	-0.011504	0.999773	0.114764	-0.014439	-0.895088	1.666710	-0.359324	0.057660	0.027834	-0.137337	-0.380946	0.760895	-0.356347	-0.049826	0.087540	-0.686521	0.324253	0.017237	-1.148027	0.076214	0.435112	0.000000	-0.973412	0.123835	1.113714	-1.067706	-0.103900	-0.023703	0.000000	0.144415	0.566750	3.041030	-4.908764	-1.124996	-0.822308	-0.126787	0.134661	0.382865	-0.725959	0.355601	-0.000371	0.067623	-0.829871	1.420075	1.180330	-4.472780	-0.912742	0.632691	0.000000	-2.733627	1.118960	1.057917	-3.235212	1.680284	-0.307189	0.000000
-0.600893	1.108197	0.933841	-0.014504	0.004732	-0.010721	0.999826	0.117778	-0.000970	-0.827754	1.554003	-0.381333	0.040519	0.024896	-0.132971	-0.373905	0.747449	-0.349383	-0.048872	0.088922	-0.698828	0.350876	0.036210	-1.243980	0.056537	0.444191	0.000000	-1.025909	0.143930	1.133951	-1.138106	-0.071151	-0.032109	0.000000	0.163011	0.544856	3.547256	-6.207186	-1.113848	-0.651729	-0.146898	0.298887	0.354168	-0.631866	0.277769	0.191768	0.075526	-0.438744	1.254446	0.849609	-5.085167	-0.963478	0.362902	0.000000	-2.503666	0.906203	0.935164	-3.780276	1.578257	-0.561737	0.000000
-0.603035	1.106678	0.935427	-0.010658	0.003774	-0.010357	0.999883	0.121285	0.007356	-0.753198	1.418422	-0.403878	0.031591	0.021958	-0.125381	-0.366780	0.735620	-0.345236	-0.042155	0.090561	-0.704071	0.374431	0.051221	-1.351434	0.037675	0.449628	0.000000	-1.073559	0.160083	1.151121	-1.218917	-0.040770	-0.046173	0.000000	0.160068	0.225020	3.789455	-7.237211	-1.015510	-0.396487	-0.121062	0.406905	0.282846	-0.459753	0.148032	0.157050	0.078872	-0.201313	1.132774	0.690199	-5.571464	-0.895432	0.249142	0.000000	-2.313504	0.695036	0.709403	-4.244771	1.498143	-0.836428	0.000000
-0.605446	1.104953	0.935998	-0.006390	0.002872	-0.010416	0.999921	0.124181	0.008031	-0.676175	1.264514	-0.421954	0.024659	0.020054	-0.116695	-0.362591	0.729059	-0.343462	-0.042590	0.092077	-0.706881	0.396187	0.063818	-1.466838	0.020720	0.454156	0.000000	-1.118449	0.171731	1.162327	-1.307897	-0.011225	-0.065567	0.000000	0.168077	-0.225892	3.787798	-7.899773	-0.702642	-0.535279	-0.050907	0.425208	0.171264	-0.241563	-0.021105	-0.000564	0.101901	-0.083865	1.178803	0.665070	-5.915558	-0.987788	0.290142	0.000000	-2.196291	0.438214	0.389096	-4.615918	1.552892	-1.005825	0.000000
-0.608006	1.103266	0.935654	-0.001628	0.002123	-0.011265	0.999933	0.128008	-0.001680	-0.601686	1.102431	-0.431983	0.010180	0.019922	-0.108373	-0.359929	0.725957	-0.346080	-0.042177	0.094637	-0.707425	0.421583	0.077824	-1.588056	-0.001837	0.461234	0.000000	-1.161411	0.177611	1.166685	-1.403553	0.021346	-0.086406	0.000000	0.215612	-0.860274	3.578612	-8.063475	0.080693	-1.235718	0.028499	0.426572	0.133742	-0.067958	-0.209753	0.027821	0.164908	0.051607	1.133372	0.505930	-6.081054	-1.221420	0.276504	0.000000	-1.987153	0.139163	-0.029320	-4.782134	1.636262	-1.038731	0.000000
-0.610711	1.101367	0.934467	0.003433	0.002070	-0.012931	0.999909	0.132806	-0.026380	-0.533031	0.941975	-0.418726	-0.024769	0.021194	-0.099632	-0.357241	0.726341	-0.351852	-0.041477	0.098673	-0.704817	0.441522	0.084055	-1.710081	-0.028137	0.465217	0.000000	-1.197935	0.177298	1.161155	-1.499182	0.054226	-0.107116	0.000000	0.159343	-1.567495	2.896094	-6.608030	2.769934	-2.391120	0.027477	0.395684	0.176977	0.135009	-0.313500	0.035319	0.189239	0.074729	0.744325	0.177858	-5.319426	-1.155342	0.029681	0.000000	-1.495603	-0.060814	-0.375208	-4.164272	1.361447	-0.883996	0.000000
-0.614037	1.098912	0.932800	0.007619	0.003436	-0.014558	0.999859	0.134382	-0.064380	-0.485842	0.838110	-0.321186	-0.085465	0.021021	-0.092546	-0.352850	0.731358	-0.358620	-0.040765	0.102207	-0.704436	0.451356	0.084938	-1.800833	-0.048051	0.462421	0.000000	-1.221235	0.175179	1.151677	-1.570124	0.075804	-0.121766	0.000000	-0.208968	-1.239873	1.861810	-3.230730	2.470327	-0.780145	-0.125497	0.313499	0.315487	0.098525	-0.199772	0.081281	0.068178	-0.335716	0.390279	0.051247	-4.281679	-0.904960	-0.109540	0.000000	-1.211053	0.024113	-0.585014	-3.345623	0.969248	-0.663287	0.000000
-0.616801	1.095902	0.933335	0.010170	0.005063	-0.014293	0.999834	0.124447	-0.075975	-0.458559	0.812746	-0.319913	-0.055975	0.016174	-0.087092	-0.344622	0.730282	-0.359843	-0.038226	0.101400	-0.718245	0.457133	0.086105	-1.881348	-0.064336	0.460835	0.000000	-1.246377	0.178262	1.137754	-1.633007	0.092996	-0.133647	0.000000	-0.298950	0.050105	1.111512	-0.756212	-0.317240	0.343241	-0.255243	0.255852	0.401899	0.090668	-0.161044	0.151428	-0.150152	-0.587319	0.166488	0.057015	-3.945014	-0.796299	-0.113313	0.000000	-1.058671	0.102258	-0.797808	-3.031468	0.803439	-0.548036	0.000000
-0.619527	1.092944	0.933020	0.012312	0.007950	-0.013919	0.999796	0.122424	-0.062376	-0.441382	0.807862	-0.333876	-0.071736	0.010811	-0.082312	-0.336774	0.734985	-0.365062	-0.034707	0.096201	-0.727929	0.458015	0.087219	-1.958633	-0.079903	0.457888	0.000000	-1.263582	0.179269	1.119764	-1.691383	0.107941	-0.143687	0.000000	-0.150960	0.015412	0.523042	-0.133324	-0.122096	-0.536363	-0.227931	0.002973	0.323700	0.204761	-0.134723	0.086186	-0.340810	-0.273295	-0.089599	0.067126	-3.241989	-0.674218	-0.159569	0.000000	-0.517115	-0.034841	-0.897682	-2.414674	0.651030	-0.443248	0.000000
-0.620551	1.090899	0.933794	0.008993	0.009908	-0.013535	0.999819	0.118409	-0.075359	-0.437637	0.807413	-0.324797	-0.077430	0.007057	-0.086973	-0.331674	0.738472	-0.365232	-0.034779	0.087768	-0.729177	0.453549	0.088790	-2.011027	-0.091304	0.454452	0.000000	-1.267062	0.176869	1.101847	-1.729594	0.119037	-0.151377	0.000000	-0.180256	-0.820733	0.022624	-0.140041	0.455827	-0.254971	-0.200205	-0.536237	0.135562	0.145018	0.050510	-0.035620	-0.440480	-0.016227	-0.451472	0.079251	-2.386290	-0.486565	-0.105494	0.000000	0.120312	-0.163013	-0.927147	-1.672477	0.464720	-0.415212	0.000000
-0.620195	1.089188	0.934879	-0.000091	0.009884	-0.012531	0.999873	0.115213	-0.095205	-0.440477	0.802260	-0.315642	-0.081934	0.002803	-0.103761	-0.331352	0.740785	-0.363041	-0.036132	0.078582	-0.728578	0.439956	0.090389	-2.054085	-0.099365	0.453669	0.000000	-1.258769	0.172749	1.082678	-1.758282	0.126530	-0.160296	0.000000	-0.164717	-0.941328	-0.106624	-0.306821	0.440882	-0.235563	-0.207202	-0.800932	0.003024	0.108893	0.107835	-0.073127	-0.378017	0.128199	-0.816952	0.049024	-1.871169	-0.316247	0.006100	0.000000	0.591764	-0.298203	-0.768310	-1.192614	0.238083	-0.384477	0.000000
-0.619597	1.087670	0.935769	-0.008022	0.009796	-0.011541	0.999853	0.111820	-0.113012	-0.441902	0.795140	-0.307162	-0.086852	-0.001232	-0.119011	-0.331553	0.742828	-0.360918	-0.037704	0.072647	-0.724049	0.420871	0.090751	-2.085874	-0.103954	0.454696	0.000000	-1.243391	0.164941	1.071114	-1.777299	0.128560	-0.166756	0.000000	-0.201171	-0.625684	0.001770	-0.312918	0.289309	-0.154481	-0.222829	-0.575250	-0.020679	0.104959	0.066841	-0.049688	-0.292464	0.268120	-0.818336	0.011635	-1.149899	-0.154442	0.043943	0.000000	0.725037	-0.360926	-0.350919	-0.642028	-0.004035	-0.211369	0.000000
-0.619079	1.086370	0.936080	-0.011046	0.010067	-0.009997	0.999839	0.107166	-0.120232	-0.440406	0.789743	-0.304070	-0.088114	-0.006110	-0.126771	-0.332179	0.744984	-0.360368	-0.038120	0.066883	-0.717853	0.407223	0.090854	-2.100081	-0.105543	0.455426	0.000000	-1.229768	0.158312	1.068642	-1.783963	0.126369	-0.168750	0.000000	-0.205711	-0.122889	0.178844	-0.207363	0.054022	-0.039566	-0.208453	-0.134379	-0.014631	0.140369	0.002855	-0.020763	-0.093592	0.444125	-0.728518	0.006031	-0.566816	-0.055031	0.016880	0.000000	0.774959	-0.445275	-0.024915	-0.166449	-0.147476	-0.048389	0.000000
-0.618807	1.085430	0.935918	-0.008906	0.011272	-0.008973	0.999857	0.103591	-0.117928	-0.434748	0.786846	-0.305001	-0.088435	-0.009570	-0.124386	-0.332138	0.748443	-0.360804	-0.038534	0.068903	-0.706284	0.391730	0.090992	-2.108547	-0.106155	0.455371	0.000000	-1.212393	0.147130	1.070118	-1.783957	0.122661	-0.168692	0.000000	-0.162801	0.284915	0.323579	-0.087988	-0.121855	-0.029714	-0.148062	0.248483	0.018784	0.157836	-0.079548	-0.028364	0.219071	0.729148	-0.794393	0.005637	-0.257099	-0.004591	-0.035110	0.000000	0.960064	-0.691538	0.174713	0.196174	-0.206935	0.063913	0.000000
-0.618793	1.085038	0.935384	-0.003546	0.012794	-0.007974	0.999880	0.100654	-0.108836	-0.427463	0.786224	-0.308944	-0.089302	-0.012032	-0.116832	-0.331427	0.751297	-0.363550	-0.039254	0.075646	-0.688687	0.375447	0.091080	-2.110365	-0.105727	0.454022	0.000000	-1.191365	0.130650	1.075630	-1.776116	0.118091	-0.166194	0.000000	-0.134406	0.493332	0.370244	-0.001056	-0.233572	-0.040698	-0.108097	0.389781	0.055008	0.146770	-0.182025	-0.067026	0.351515	1.542667	-1.210201	0.137106	0.002801	-0.020466	-0.166292	0.000000	1.679558	-1.309987	0.567576	0.751114	-0.355535	0.268775	0.000000
-0.618889	1.085295	0.934600	0.002209	0.014521	-0.006872	0.999869	0.098215	-0.098194	-0.419938	0.786803	-0.314344	-0.090063	-0.013894	-0.108795	-0.329938	0.754314	-0.368085	-0.041215	0.082964	-0.644577	0.343322	0.096476	-2.108435	-0.106974	0.448720	0.000000	-1.145210	0.094730	1.092821	-1.753912	0.108440	-0.157941	0.000000	-0.123065	0.482732	0.312230	0.057985	-0.244775	-0.017558	-0.095406	0.356302	0.048220	0.168626	-0.234322	-0.126009	0.223618	2.300921	-1.367515	0.424514	0.428969	-0.067626	-0.244985	0.000000	2.326179	-1.578528	0.999579	1.292387	-0.594962	0.498997	0.000000
-0.618994	1.086024	0.933820	0.006639	0.015816	-0.005462	0.999838	0.095732	-0.089526	-0.414974	0.788543	-0.318735	-0.090005	-0.015849	-0.102580	-0.329499	0.758042	-0.372923	-0.044295	0.084591	-0.596651	0.320747	0.108060	-2.093206	-0.108432	0.444223	0.000000	-1.098318	0.067509	1.115613	-1.724421	0.094293	-0.146234	0.000000	-0.081329	0.330589	0.170135	0.153598	-0.172364	0.018525	-0.060877	0.223878	0.028687	0.185192	-0.216175	-0.141349	0.062790	2.673444	-1.219679	0.691484	1.052052	0.028241	-0.239809	0.000000	2.484900	-1.419829	1.200265	1.861033	-0.742772	0.616834	0.000000
-0.618894	1.087265	0.933117	0.008998	0.017152	-0.004552	0.999802	0.094962	-0.084971	-0.413133	0.792947	-0.321238	-0.089322	-0.016329	-0.099840	-0.328790	0.761721	-0.376732	-0.046869	0.085476	-0.537640	0.294535	0.124136	-2.066353	-0.105845	0.439127	0.000000	-1.045814	0.037937	1.140831	-1.679471	0.078729	-0.133267	0.000000	0.001434	0.105797	0.013000	0.280088	-0.049640	0.048751	0.006114	0.040454	0.071246	0.139993	-0.147548	-0.064850	-0.029973	2.735761	-1.133986	0.676171	1.485157	0.218165	-0.284135	0.000000	2.312842	-1.377857	1.063254	2.387866	-0.609143	0.577649	0.000000
-0.618358	1.089079	0.932579	0.008989	0.018345	-0.004124	0.999783	0.095789	-0.085294	-0.414454	0.799747	-0.320721	-0.088055	-0.015604	-0.100962	-0.326649	0.763642	-0.378824	-0.046889	0.083392	-0.487220	0.275387	0.135107	-2.033800	-0.099705	0.432857	0.000000	-1.005804	0.012395	1.158143	-1.628906	0.069927	-0.123128	0.000000	0.074672	-0.055335	-0.133591	0.419162	0.042748	0.108030	0.066695	-0.089924	0.135226	0.059888	-0.097657	0.049923	-0.098992	2.495472	-0.914551	0.543002	1.856786	0.350727	-0.340871	0.000000	2.065161	-1.228623	0.797847	2.858925	-0.465757	0.514141	0.000000
-0.617566	1.091240	0.932023	0.007596	0.020193	-0.004151	0.999759	0.097949	-0.087184	-0.418477	0.809714	-0.319528	-0.085001	-0.013661	-0.103436	-0.323381	0.764117	-0.380638	-0.044872	0.081516	-0.437821	0.257953	0.145856	-1.992081	-0.091815	0.425493	0.000000	-0.963208	-0.011208	1.172745	-1.565114	0.060098	-0.112702	0.000000	0.130619	-0.100942	-0.262062	0.592425	0.048285	0.158558	0.112822	-0.106516	0.167591	0.017749	-0.127180	0.116899	-0.069473	2.354098	-0.861551	0.485126	2.288973	0.456803	-0.280505	0.000000	2.165623	-1.039921	0.643411	3.361064	-0.621355	0.540449	0.000000
-0.616677	1.093695	0.931186	0.006425	0.021660	-0.004372	0.999735	0.101014	-0.089332	-0.424936	0.823444	-0.318790	-0.081712	-0.011091	-0.105222	-0.319945	0.764352	-0.383912	-0.042213	0.080613	-0.393056	0.240925	0.154512	-1.942241	-0.081433	0.421637	0.000000	-0.919179	-0.029202	1.183880	-1.494463	0.045073	-0.101510	0.000000	0.174920	-0.126143	-0.436721	0.810157	0.020178	0.159643	0.144238	-0.099918	0.139729	0.027195	-0.187598	0.169813	-0.017196	2.097702	-0.857819	0.159258	2.685803	0.729370	-0.359477	0.000000	2.052301	-0.795908	0.459832	3.676328	-0.790367	0.527968	0.000000
